2019	06	10	FO	NO	0	2	EQ		-7	1226	1684	−4	0	154	44
2019	06	10	IE	GI	2	0	EQ		1	1729	1094	−2	0	38	180
2019	06	10	LV	SI	0	5	EQ		-21	1250	1572	−4	+6	147	63
2019	06	10	MT	RO	0	4	EQ		-5	1191	1751	−1	+2	163	33
2019	06	10	NM	AT	1	4	EQ		-26	1497	1736	−6	+2	82	37
2019	06	10	PL	IL	4	0	EQ		12	1804	1597	+2	−3	21	60
2019	06	10	RS	LT	4	1	EQ		3	1796	1321	−1	−1	22	133
2019	06	10	ES	SE	3	0	EQ		12	2029	1827	0	−2	4	18
2019	06	10	UA	LU	1	0	EQ		1	1824	1356	0	0	19	119
2019	06	10	CA	TT	2	0	F	US	10	1567	1431	+1	−2	65	98
2019	06	10	VU	FJ	0	0	FT		-3	1213	1238	−1	+1	157	148
2019	06	09	PT	NL	1	0	ENL		21	1981	1979	+2	−1	5	6
2019	06	09	EN	CH	0	0	ENL	PT	-3	1940	1901	0	0	9	14
2019	06	09	BR	HN	7	0	F		1	2135	1600	0	−1	1	61
2019	06	09	MX	EC	3	2	F	US	8	1837	1752	+2	0	17	32
2019	06	09	PE	CO	0	3	F		-16	1821	1974	−3	+1	20	7
2019	06	09	PY	GT	2	0	F		4	1708	1496	+1	−1	41	83
2019	06	09	US	VE	0	3	F		-22	1727	1785	−2	+5	37	25
2019	06	09	BF	CD	0	0	F	ES	1	1534	1552	+1	−1	71	68
2019	06	09	CM	ZM	2	1	F	ES	6	1607	1443	+1	−1	59	95
2019	06	09	JP	SV	2	0	F		4	1772	1534	0	0	27	71
2019	06	09	NA	GH	1	0	F	AE	17	1372	1617	+7	0	112	53
2019	06	09	TM	UG	0	0	F	AE	6	1227	1434	+2	0	152	97
2019	06	08	AM	LI	3	0	EQ		7	1428	1124	+1	−2	99	174
2019	06	08	AZ	HU	1	3	EQ		-19	1378	1649	−5	+2	110	51
2019	06	08	BY	DE	0	2	EQ		-8	1517	1968	−3	0	78	6
2019	06	08	BE	KZ	3	0	EQ		1	2045	1383	0	+1	3	108
2019	06	08	HR	WA	2	1	EQ		9	1903	1767	+2	−2	12	28
2019	06	08	EE	EI	1	2	EQ		-16	1463	1661	−1	0	90	49
2019	06	08	FI	BA	2	0	EQ		34	1674	1751	+5	−8	45	33
2019	06	08	GR	IT	0	3	EQ		-19	1608	1915	−4	+2	58	11
2019	06	08	IS	AL	1	0	EQ		7	1673	1494	0	−2	46	84
2019	06	08	MD	AD	1	0	EQ		5	1315	1063	+2	0	134	185
2019	06	08	RU	SM	9	0	EQ		0	1761	832	0	0	31	204
2019	06	08	SQ	CY	2	1	EQ		5	1669	1408	−1	−1	48	103
2019	06	08	TR	FR	2	0	EQ		49	1780	2050	+11	0	25	2
2019	06	08	ZM	BW	1	0	CSF	ZA	14	1449	1312	+3	−4	94	136
2019	06	08	AO	GW	2	0	F	PT	13	1362	1294	+4	−2	115	139
2019	06	08	CW	VN	1	1	KNG	TH	2	1331	1370	+2	0	128	112
2019	06	08	NG	ZW	0	0	F		-7	1710	1489	0	+2	39	85
2019	06	08	SG	SB	4	3	F		10	1121	1214	+1	−3	176	157
2019	06	08	TH	IN	0	1	KNG		-23	1326	1256	−12	+3	131	146
2019	06	07	AR	NI	5	1	F		1	1902	1298	0	−1	11	139
2019	06	07	UY	PA	3	0	F		2	1935	1567	0	−1	10	65
2019	06	07	AT	SI	1	0	EQ		8	1710	1551	+2	−3	40	69
2019	06	07	CZ	BG	2	1	EQ		10	1725	1610	0	−2	38	57
2019	06	07	DK	IE	1	1	EQ		-14	1885	1728	−3	+2	15	37
2019	06	07	FO	ES	1	4	EQ		-1	1233	2017	0	0	149	4
2019	06	07	GE	GI	3	0	EQ		3	1533	1095	+3	−1	72	180
2019	06	07	LV	IL	0	3	EQ		-17	1271	1609	−2	+4	143	58
2019	06	07	LT	LU	1	1	EQ		-4	1324	1357	−3	+1	133	117
2019	06	07	ME	KO	1	1	EQ		-10	1574	1514	0	+1	63	79
2019	06	07	NM	PL	0	1	EQ		-12	1523	1792	−5	+2	77	23
2019	06	07	NO	RO	2	2	EQ		-2	1677	1746	0	0	44	35
2019	06	07	SE	MT	3	0	EQ		1	1839	1196	0	0	16	162
2019	06	07	UA	RS	5	0	EQ		32	1823	1793	+2	−1	20	21
2019	06	07	LS	ZW	2	2	CSF	ZA	10	1307	1482	+2	−2	137	87
2019	06	07	ZA	MW	0	0	CSF		-14	1521	1333	−6	+7	78	127
2019	06	07	MY	TL	7	1	WQ		3	1125	639	0	0	174	227
2019	06	07	CN	PH	2	0	F		2	1481	1131	0	−2	88	172
2019	06	07	FJ	TI	1	1	FT	VU	-1	1235	1207	−1	+1	148	160
2019	06	07	GM	GN	1	0	F	MA	14	1335	1453	+10	−3	123	93
2019	06	07	CI	KM	3	1	F	FR	1	1613	1097	0	0	56	179
2019	06	07	KE	MG	1	0	F	FR	9	1392	1332	+2	−5	107	128
2019	06	07	SK	JO	5	1	F		4	1750	1484	+1	+1	33	85
2019	06	07	KR	AU	1	0	F		5	1789	1673	0	0	24	45
2019	06	07	TJ	AF	1	1	F		-5	1204	1134	−1	+3	161	170
2019	06	07	TN	IQ	2	0	F		9	1651	1594	+1	−4	48	62
2019	06	07	UZ	KP	4	0	F		4	1616	1328	+1	−4	55	131
2019	06	06	BM	GY	1	0	F		6	1230	1184	+2	−1	151	166
2019	06	06	CL	HT	2	1	F		2	1836	1509	0	0	18	79
2019	06	06	NL	EN	3	1	ENL	PT	40	2000	1943	+1	−4	5	9
2019	06	06	BT	GU	1	0	WQS		28	584	766	+1	−5	230	212
2019	06	06	KH	PK	2	0	WQS		35	814	897	+4	−3	207	200
2019	06	06	LA	BD	0	1	WQS		-20	677	824	−4	0	224	206
2019	06	06	MO	LK	1	0	WQS	CN	22	696	679	+6	−5	219	223
2019	06	06	MN	BN	2	0	WQS		15	723	598	+1	0	216	229
2019	06	06	IR	SY	5	0	F		5	1793	1525	+1	−2	21	77
2019	06	06	TW	NP	1	1	F		-5	967	887	0	0	194	201
2019	06	05	BR	QA	2	0	F		2	2134	1770	0	+2	1	27
2019	06	05	MX	VE	3	1	F	US	13	1829	1763	+1	−3	19	30
2019	06	05	PY	HN	1	1	F		-5	1704	1601	−1	+1	41	60
2019	06	05	PE	CR	1	0	F		4	1837	1701	+1	−1	17	43
2019	06	05	US	JM	0	1	F		-17	1749	1553	−3	+3	33	68
2019	06	05	PT	CH	3	1	ENL		26	1960	1898	+3	−2	6	13
2019	06	05	BW	LS	2	1	CSF	ZA	21	1326	1297	+7	−6	131	139
2019	06	05	ZM	ZW	0	0	CSF	ZA	4	1435	1492	+1	0	97	85
2019	06	05	CW	IN	3	1	KNG	TH	19	1329	1233	+6	−3	129	150
2019	06	05	JP	TT	0	0	F		-9	1768	1441	−2	+2	28	95
2019	06	05	TH	VN	0	1	KNG		-20	1349	1372	−6	+7	119	112
2019	06	04	MW	KM	2	1	CSF	ZA	9	1319	1098	+2	−1	132	179
2019	06	04	ZA	UG	1	1	CSF		-11	1535	1440	−3	+3	72	95
2019	06	04	VU	TI	2	0	FT		18	1216	1206	+4	−8	157	161
2019	06	03	CO	PA	3	0	F		2	1958	1569	0	0	8	64
2019	06	02	MW	ZM	2	2	CSF	ZA	7	1310	1431	+3	−2	134	97
2019	06	02	ZA	BW	2	2	CSF		-16	1546	1305	−3	+2	69	138
2019	06	02	SV	HT	1	0	F	US	10	1538	1511	+6	0	71	79
2019	06	02	FR	BO	2	0	F		1	2099	1637	0	0	2	51
2019	06	02	LU	MG	3	3	F		-3	1353	1341	−1	0	118	123
2019	06	02	MY	NP	2	0	F		4	1122	882	+1	0	174	201
2019	06	02	TR	UZ	2	0	F		7	1731	1612	0	0	36	56
2019	06	01	EC	VE	1	1	F	US	1	1760	1776	0	−1	33	27
2019	06	01	LS	UG	0	0	CSF	ZA	7	1318	1429	+1	−2	132	98
2019	06	01	ZW	KM	2	0	CSF	ZA	6	1496	1107	0	−2	85	178
2019	05	31	KY	CU	0	1	F		-3	914	1330	0	+1	199	128
2019	05	31	LA	LK	2	2	F		-3	697	701	−1	+2	220	218
2019	05	30	TR	GR	2	1	F		5	1724	1627	0	−1	36	54
2019	05	30	MW	MZ	1	1	CSF	ZA	-2	1303	1273	0	0	137	143
2019	05	30	NA	SC	3	0	CSF	ZA	7	1355	965	+2	−1	118	195
2019	05	29	KY	CU	0	0	F		7	917	1327	0	−2	199	129
2019	05	29	KM	MU	2	1	CSF	ZA	21	1113	1082	+5	−4	176	182
2019	05	28	MW	NA	2	1	CSF	ZA	25	1305	1348	+6	−8	137	120
2019	05	28	MZ	SC	0	0	CSF	ZA	-15	1271	972	−2	+1	143	194
2019	05	28	LA	LK	2	1	F		8	700	698	+2	−2	219	220
